,anchor,positive,negative
1365,1365,925,3140
1366,1366,3782,1207
1367,1367,233,5362
1368,1368,1556,5272
1369,1369,1618,1842
1370,1370,3853,2308
1371,1371,3151,4917
1372,1372,4889,760
1373,1373,4674,4629
1374,1374,2195,3325
1375,1375,4607,3709
1376,1376,1433,3883
1377,1377,1720,3089
1378,1378,604,1595
1379,1379,2129,2074
1380,1380,1419,3389
1381,1381,4911,525
1382,1382,2417,2802
1383,1383,4608,4755
1384,1384,4133,6202
1385,1385,4177,2580
1386,1386,4206,1612
1387,1387,3823,2854
1388,1388,6741,2832
1389,1389,2506,2538
1390,1390,3943,5070
1391,1391,3302,4507
1392,1392,3641,5497
1393,1393,3333,533
1394,1394,4399,2579
1395,1395,2339,5491
1396,1396,3147,1017
1397,1397,6441,3488
1398,1398,2197,352
1399,1399,5214,4698
1400,1400,1025,6147
1401,1401,3434,2194
1402,1402,6454,281
1403,1403,5045,3277
1404,1404,2605,1426
1405,1405,6153,4927
1406,1406,5882,2085
1407,1407,1764,2698
1408,1408,4740,5515
1409,1409,384,3916
1410,1410,5470,5888
1411,1411,1598,6171
1412,1412,811,865
1413,1413,6610,891
1414,1414,3081,3432
1415,1415,401,182
1416,1416,3704,1488
1417,1417,6648,4724
1418,1418,6391,826
1419,1419,6387,491
1420,1420,5209,5156
1421,1421,2487,1378
1422,1422,3237,1588
1423,1423,333,1010
1424,1424,6188,5157
1425,1425,4332,3112
1426,1426,605,2548
1427,1427,6511,4321
1428,1428,4448,657
1429,1429,3386,598
1430,1430,2199,5122
1431,1431,2163,1011
1432,1432,2971,249
1433,1433,5148,1724
1434,1434,5440,3693
1435,1435,1043,1779
1436,1436,1881,5409
1437,1437,4372,6336
1438,1438,4923,4484
1439,1439,3540,2148
1440,1440,5319,3486
1441,1441,6083,4415
1442,1442,5108,5413
1443,1443,3873,2900
1444,1444,883,1902
1445,1445,1334,1968
1446,1446,3862,4341
1447,1447,5104,3350
1448,1448,3352,4313
1449,1449,3862,1709
1450,1450,651,2355
1451,1451,4134,1777
1452,1452,6023,2565
1453,1453,3512,1400
1454,1454,4839,1299
1455,1455,687,1525
1456,1456,6540,3252
1457,1457,140,1615
1458,1458,3350,1420
1459,1459,3260,2239
1460,1460,5096,1517
1461,1461,3520,5389
1462,1462,5953,3747
1463,1463,619,303
1464,1464,5377,3050
1465,1465,3583,1078
1466,1466,2649,4049
1467,1467,1691,3099
1468,1468,1355,2194
1469,1469,6383,1572
1470,1470,1872,4033
1471,1471,2354,937
1472,1472,6648,1726
1473,1473,5730,5617
1474,1474,4232,79
1475,1475,6039,2770
1476,1476,2179,5892
1477,1477,4030,486
1478,1478,5064,4616
1479,1479,1604,5204
1480,1480,5937,4091
1481,1481,4114,5239
1482,1482,5909,3470
1483,1483,3677,5985
1484,1484,5405,2353
1485,1485,6732,489
1486,1486,78,1384
1487,1487,5617,4087
1488,1488,3027,2659
1489,1489,364,4852
1490,1490,3129,3331
1491,1491,1790,4614
1492,1492,5716,3460
1493,1493,3525,2783
1494,1494,1031,3900
1495,1495,1724,5807
1496,1496,3055,4501
1497,1497,5460,2970
1498,1498,1844,528
1499,1499,4852,1068
1500,1500,1721,192
1501,1501,548,5159
1502,1502,4670,4842
1503,1503,4076,604
1504,1504,3949,2334
1505,1505,4283,3816
1506,1506,2652,3588
1507,1507,2394,4256
1508,1508,3610,2494
1509,1509,2080,2724
1510,1510,3822,3192
1511,1511,3942,2521
1512,1512,4676,710
1513,1513,6637,355
1514,1514,3892,3116
1515,1515,2429,1152
1516,1516,3682,4484
1517,1517,2879,1986
1518,1518,4864,1598
1519,1519,6574,965
1520,1520,1721,396
1521,1521,194,115
1522,1522,854,6148
1523,1523,1237,6513
1524,1524,5280,5678
1525,1525,5606,3973
1526,1526,539,325
1527,1527,6461,2557
1528,1528,2516,1824
1529,1529,5133,994
1530,1530,1223,1687
1531,1531,6047,2850
1532,1532,4478,153
1533,1533,3290,5289
1534,1534,3008,3445
1535,1535,2869,264
1536,1536,603,2251
1537,1537,699,2438
1538,1538,372,1478
1539,1539,6373,1243
1540,1540,1144,5205
1541,1541,1491,1276
1542,1542,2883,2237
1543,1543,2138,1294
1544,1544,1590,4129
1545,1545,1553,3830
1546,1546,2638,168
1547,1547,4711,5860
1548,1548,2990,1045
1549,1549,2608,3971
1550,1550,1068,3170
1551,1551,2314,4097
1552,1552,5082,4298
1553,1553,6334,6149
1554,1554,3317,3322
1555,1555,2809,4569
1556,1556,1077,2981
1557,1557,2708,5368
1558,1558,5730,2828
1559,1559,1175,5523
1560,1560,5454,2178
1561,1561,5933,6061
1562,1562,6113,3792
1563,1563,1367,3602
1564,1564,2381,1827
1565,1565,4797,1640
1566,1566,5012,2559
1567,1567,778,1407
1568,1568,1494,711
1569,1569,1565,4390
1570,1570,4956,6703
1571,1571,1193,852
1572,1572,2838,2725
1573,1573,1924,761
1574,1574,3,3294
1575,1575,196,4939
1576,1576,6287,2848
1577,1577,3674,1926
1578,1578,4515,177
1579,1579,6317,4619
1580,1580,5005,5284
1581,1581,4839,4348
1582,1582,5659,3311
1583,1583,2852,430
1584,1584,6633,3304
1585,1585,5634,6243
1586,1586,2548,6651
1587,1587,5445,3319
1588,1588,159,5976
1589,1589,961,1730
1590,1590,2723,1327
1591,1591,3977,5674
1592,1592,2304,1884
1593,1593,961,5737
1594,1594,3460,572
1595,1595,142,6430
1596,1596,1771,1449
1597,1597,3570,955
1598,1598,2555,3948
1599,1599,2866,3204
1600,1600,5404,3792
1601,1601,1924,6377
1602,1602,19,2131
1603,1603,5114,5315
1604,1604,1492,5109
1605,1605,6280,2788
1606,1606,3468,6196
1607,1607,33,5629
1608,1608,1182,1607
1609,1609,713,2510
1610,1610,6477,3511
1611,1611,758,5562
1612,1612,2676,3229
1613,1613,1275,5140
1614,1614,4445,1608
1615,1615,1027,5974
1616,1616,595,5574
1617,1617,598,1702
1618,1618,1182,5688
1619,1619,5717,2656
1620,1620,3225,6096
1621,1621,6347,933
1622,1622,6159,3134
1623,1623,104,6663
1624,1624,2713,1293
1625,1625,5201,1456
1626,1626,1689,2734
1627,1627,5475,559
1628,1628,6413,1758
1629,1629,5396,6344
1630,1630,4114,590
1631,1631,3208,1399
1632,1632,6185,5441
1633,1633,6040,5902
1634,1634,5728,422
1635,1635,4305,2450
1636,1636,1404,31
1637,1637,966,2766
1638,1638,6043,5990
1639,1639,3815,1605
1640,1640,4789,5804
1641,1641,3388,4719
1642,1642,350,4955
1643,1643,1157,4078
1644,1644,1117,4849
1645,1645,3276,4552
1646,1646,3895,2179
1647,1647,953,1797
1648,1648,6423,3165
1649,1649,3413,171
1650,1650,5571,1554
1651,1651,5390,3888
1652,1652,4161,2363
1653,1653,5656,1382
1654,1654,6356,1067
1655,1655,964,3774
1656,1656,4758,1565
1657,1657,1909,5651
1658,1658,5312,5104
1659,1659,282,2581
1660,1660,3870,4798
1661,1661,3707,5678
1662,1662,1680,2805
1663,1663,2987,4779
1664,1664,6523,1499
1665,1665,5394,1922
1666,1666,5956,531
1667,1667,5075,4299
1668,1668,6180,5308
1669,1669,3047,4772
1670,1670,5981,4214
1671,1671,1712,3436
1672,1672,137,321
1673,1673,2212,3144
1674,1674,3575,4334
1675,1675,1553,630
1676,1676,6327,118
1677,1677,3018,319
1678,1678,1641,975
1679,1679,5709,2973
1680,1680,3151,4418
1681,1681,1631,4697
1682,1682,1651,4834
1683,1683,2817,4912
1684,1684,5763,3474
1685,1685,1515,6080
1686,1686,4376,5462
1687,1687,1898,3987
1688,1688,206,604
1689,1689,1691,2544
1690,1690,2453,6380
1691,1691,295,3470
1692,1692,1044,616
1693,1693,849,4127
1694,1694,6021,2550
1695,1695,4202,3505
1696,1696,351,5241
1697,1697,4333,2678
1698,1698,4207,1367
1699,1699,3180,2657
1700,1700,210,2518
1701,1701,1528,540
1702,1702,139,2295
1703,1703,4870,3673
1704,1704,1754,5872
1705,1705,1310,3247
1706,1706,4500,325
1707,1707,3159,6433
1708,1708,3015,6119
1709,1709,6522,4922
1710,1710,2097,1138
1711,1711,4483,1331
1712,1712,5590,3862
1713,1713,950,1945
1714,1714,6124,3343
1715,1715,1508,3256
1716,1716,5689,4516
1717,1717,281,3589
1718,1718,1413,4544
1719,1719,5673,5482
1720,1720,2107,3003
1721,1721,6268,2852
1722,1722,328,405
1723,1723,5572,2441
1724,1724,3874,4855
1725,1725,1874,3609
1726,1726,4670,1048
1727,1727,6629,4881
1728,1728,6375,1653
1729,1729,4408,1730
1730,1730,4744,907
1731,1731,5319,1708
1732,1732,6447,5627
1733,1733,3188,5930
1734,1734,5544,1266
1735,1735,633,5861
1736,1736,4918,4628
1737,1737,528,6041
1738,1738,3099,6531
1739,1739,606,3641
1740,1740,5522,6228
1741,1741,5172,1233
1742,1742,906,2182
1743,1743,6308,5564
1744,1744,6646,346
1745,1745,3725,6149
1746,1746,129,3124
1747,1747,1764,6368
1748,1748,4261,4748
1749,1749,3888,5625
1750,1750,486,523
1751,1751,4485,3946
1752,1752,29,1916
1753,1753,2730,2309
1754,1754,4760,446
1755,1755,6506,5916
1756,1756,2671,2109
1757,1757,3944,4301
1758,1758,4706,2418
1759,1759,4666,5833
1760,1760,1626,6061
1761,1761,6275,357
1762,1762,5880,635
1763,1763,3361,1344
1764,1764,1375,6261
1765,1765,1409,4089
1766,1766,2360,1996
1767,1767,6640,3767
1768,1768,5740,3642
1769,1769,2240,76
1770,1770,5022,4214
1771,1771,2904,3879
1772,1772,6280,2168
1773,1773,1435,285
1774,1774,3065,4917
1775,1775,5143,1501
1776,1776,6059,2612
1777,1777,238,637
1778,1778,537,2307
1779,1779,4269,296
1780,1780,6222,3911
1781,1781,5223,2213
1782,1782,374,6734
1783,1783,4544,2112
1784,1784,4718,4373
1785,1785,1307,3253
1786,1786,3963,6351
1787,1787,3721,5603
1788,1788,633,4808
1789,1789,3258,5511
1790,1790,5879,210
1791,1791,5495,3724
1792,1792,3215,2405
1793,1793,2279,5371
1794,1794,4336,3208
1795,1795,4859,2746
1796,1796,2447,5324
1797,1797,5961,4904
1798,1798,830,2101
1799,1799,3011,3564
1800,1800,6614,6123
1801,1801,2193,1428
1802,1802,1704,5167
1803,1803,1873,4325
1804,1804,4753,5723
1805,1805,1804,3765
1806,1806,4306,766
1807,1807,6566,4699
1808,1808,6530,110
1809,1809,734,5443
1810,1810,4345,3553
1811,1811,3535,5462
1812,1812,2557,4705
1813,1813,3707,5189
1814,1814,4092,4953
1815,1815,3228,3876
1816,1816,4483,4384
1817,1817,587,2896
1818,1818,6367,3511
1819,1819,1098,2315
1820,1820,6284,5900
1821,1821,278,5661
1822,1822,5123,1419
1823,1823,3533,4283
1824,1824,5388,3121
1825,1825,3255,1682
1826,1826,2586,4537
1827,1827,5697,6075
1828,1828,6572,5050
1829,1829,3788,3338
1830,1830,2302,6712
1831,1831,4392,1147
1832,1832,4815,3972
1833,1833,3836,1316
1834,1834,5642,152
1835,1835,5939,2148
1836,1836,2064,6236
1837,1837,3227,6118
1838,1838,259,1953
1839,1839,1068,1030
1840,1840,435,421
1841,1841,947,5942
1842,1842,1042,6399
1843,1843,3053,2833
1844,1844,5597,212
1845,1845,1648,1183
1846,1846,5662,6356
1847,1847,2548,2532
1848,1848,2378,5828
1849,1849,5824,5625
1850,1850,1368,881
1851,1851,3170,4781
1852,1852,2534,1659
1853,1853,4335,2318
1854,1854,5971,6291
1855,1855,458,5266
1856,1856,6023,372
1857,1857,2792,6723
1858,1858,6625,3466
1859,1859,544,6357
1860,1860,1159,1977
1861,1861,3072,3826
1862,1862,3220,3567
1863,1863,5264,5558
1864,1864,1187,3690
1865,1865,4457,5175
1866,1866,6572,5036
1867,1867,337,2528
1868,1868,2754,593
1869,1869,53,601
1870,1870,698,6433
1871,1871,3063,3274
1872,1872,2325,1382
1873,1873,2875,1194
1874,1874,4946,642
1875,1875,6142,3233
1876,1876,4143,144
1877,1877,3026,3730
1878,1878,5664,6158
1879,1879,638,1523
1880,1880,1855,3485
1881,1881,359,1930
1882,1882,6413,1975
1883,1883,752,5692
1884,1884,4462,4282
1885,1885,798,3477
1886,1886,1846,3071
1887,1887,5478,4275
1888,1888,6159,3419
1889,1889,6208,5828
1890,1890,5865,2194
1891,1891,3202,1192
1892,1892,5189,5816
1893,1893,6365,951
1894,1894,4386,922
1895,1895,1144,6498
1896,1896,553,2384
1897,1897,81,1797
1898,1898,6487,1116
1899,1899,346,5039
1900,1900,5810,1474
1901,1901,5687,2298
1902,1902,5958,3121
1903,1903,4751,2430
1904,1904,3584,2195
1905,1905,2380,894
1906,1906,2296,2963
1907,1907,4550,3786
1908,1908,5951,3226
1909,1909,2478,1768
1910,1910,1083,607
1911,1911,6309,751
1912,1912,5630,2900
1913,1913,6445,2607
1914,1914,1606,4106
1915,1915,2803,3560
1916,1916,4378,2708
1917,1917,3037,1499
1918,1918,5369,4533
1919,1919,3861,2094
1920,1920,1083,4359
1921,1921,6405,626
1922,1922,2725,4951
1923,1923,4240,1376
1924,1924,1515,2056
1925,1925,4371,2674
1926,1926,2705,5334
1927,1927,3108,3231
1928,1928,3676,2402
1929,1929,6632,4838
1930,1930,661,3174
1931,1931,2066,5293
1932,1932,1487,5888
1933,1933,6294,5362
1934,1934,1265,5471
1935,1935,1175,2013
1936,1936,4262,4771
1937,1937,2306,2628
1938,1938,2402,1475
1939,1939,1067,4657
1940,1940,2135,661
1941,1941,6089,642
1942,1942,1238,3444
1943,1943,2411,5802
1944,1944,5648,4252
1945,1945,6100,1050
1946,1946,2892,3749
1947,1947,6543,2973
1948,1948,636,3855
1949,1949,3486,345
1950,1950,588,2972
1951,1951,409,1564
1952,1952,799,1407
1953,1953,5907,1595
1954,1954,2149,558
1955,1955,1420,5398
1956,1956,2397,4712
1957,1957,4044,3795
1958,1958,3537,9
1959,1959,1304,1545
1960,1960,1574,5234
1961,1961,3329,5781
1962,1962,3919,1368
1963,1963,4067,3326
1964,1964,1023,4052
1965,1965,1721,560
1966,1966,3781,2632
1967,1967,5225,4694
1968,1968,2447,5916
1969,1969,726,4571
1970,1970,1143,1073
1971,1971,5124,923
1972,1972,1630,4692
1973,1973,724,5277
1974,1974,3129,4245
1975,1975,5124,2268
1976,1976,5229,5069
1977,1977,4281,6385
1978,1978,6038,3469
1979,1979,4328,3066
1980,1980,1079,5623
1981,1981,2666,1866
1982,1982,2087,2969
1983,1983,3494,2914
1984,1984,3194,4632
1985,1985,2912,2523
1986,1986,3176,5610
1987,1987,3701,2992
1988,1988,6709,4437
1989,1989,5470,3720
1990,1990,1292,3316
1991,1991,3522,6635
1992,1992,3956,4349
1993,1993,6705,2237
1994,1994,5735,3922
1995,1995,3273,286
1996,1996,3695,473
1997,1997,3199,5253
1998,1998,4339,5816
1999,1999,1418,5322
2000,2000,5463,6271
2001,2001,4043,4492
2002,2002,1609,992
2003,2003,166,1183
2004,2004,4327,6690
2005,2005,1129,3761
2006,2006,4007,5481
2007,2007,683,5508
2008,2008,6677,5033
2009,2009,3750,4415
2010,2010,3585,3649
2011,2011,6009,3021
2012,2012,5798,4495
2013,2013,3473,4307
2014,2014,3390,5566
2015,2015,1161,1704
2016,2016,5721,520
2017,2017,6593,2231
2018,2018,2138,3503
2019,2019,5033,4338
2020,2020,1239,1404
2021,2021,6187,3098
2022,2022,2677,5899
2023,2023,706,6572
2024,2024,3915,5976
2025,2025,1389,4297
2026,2026,5139,3095
2027,2027,283,229
2028,2028,1901,4632
2029,2029,1010,6314
2030,2030,3062,5433
2031,2031,628,1181
2032,2032,4040,2694
2033,2033,3604,6403
2034,2034,4289,4925
2035,2035,6350,619
2036,2036,3621,3669
2037,2037,3749,3184
2038,2038,2658,646
2039,2039,1384,1777
2040,2040,3970,2561
2041,2041,3676,1071
2042,2042,1556,2383
2043,2043,5460,6594
2044,2044,6552,4405
2045,2045,2359,6210
2046,2046,4211,486
2047,2047,2956,2273
2048,2048,6197,4096
2049,2049,5009,4577
2050,2050,130,117
2051,2051,3223,1929
2052,2052,1543,6073
2053,2053,2619,5886
2054,2054,2201,4868
2055,2055,5112,1242
2056,2056,4006,3860
2057,2057,3221,3338
2058,2058,3799,6463
2059,2059,3234,1581
2060,2060,1271,6561
2061,2061,5196,4239
2062,2062,4752,1328
2063,2063,3945,2589
2064,2064,2117,5764
2065,2065,986,2214
2066,2066,5405,5654
2067,2067,686,989
2068,2068,410,3089
2069,2069,3296,3668
2070,2070,3770,2307
2071,2071,2152,2393
2072,2072,1128,2019
2073,2073,4339,5165
2074,2074,1505,6642
2075,2075,3286,4396
2076,2076,3571,1938
2077,2077,712,6022
2078,2078,5199,6106
2079,2079,3886,2045
2080,2080,4815,1993
2081,2081,628,6295
2082,2082,1920,592
2083,2083,3061,1725
2084,2084,816,6726
2085,2085,4774,4118
2086,2086,3785,1378
2087,2087,2891,4759
2088,2088,2433,4544
2089,2089,2398,938
2090,2090,1744,934
2091,2091,1579,3045
2092,2092,6365,6108
2093,2093,3552,323
2094,2094,3702,5010
2095,2095,294,4693
2096,2096,4285,6561
2097,2097,5194,2824
2098,2098,5238,3409
2099,2099,4370,77
2100,2100,2935,3293
2101,2101,3458,2491
2102,2102,4481,6020
2103,2103,5200,2112
2104,2104,4874,5935
2105,2105,987,5291
2106,2106,3399,948
2107,2107,6578,3000
2108,2108,4006,223
2109,2109,3692,520
2110,2110,6423,581
2111,2111,189,2559
2112,2112,4175,5745
2113,2113,6027,2114
2114,2114,556,2697
2115,2115,4724,6672
2116,2116,1422,3379
2117,2117,4135,6321
2118,2118,3985,6389
2119,2119,5489,948
2120,2120,116,6486
2121,2121,2144,5132
2122,2122,760,6181
2123,2123,2151,5227
2124,2124,420,2261
2125,2125,2070,4869
2126,2126,3056,1956
2127,2127,3464,4745
2128,2128,6291,3956
2129,2129,6627,4152
2130,2130,2327,856
2131,2131,2247,3679
2132,2132,3368,2099
2133,2133,4000,878
2134,2134,2433,3761
2135,2135,4155,2317
2136,2136,386,2302
2137,2137,611,1276
2138,2138,3246,4385
2139,2139,479,5162
2140,2140,3735,4621
2141,2141,5166,59
2142,2142,981,1441
2143,2143,1614,3178
2144,2144,97,687
2145,2145,2475,1855
2146,2146,4882,2363
2147,2147,783,5104
2148,2148,1298,42
2149,2149,91,5596
2150,2150,502,1075
2151,2151,1616,1457
2152,2152,2466,2273
2153,2153,40,3626
2154,2154,865,2512
2155,2155,2540,2744
2156,2156,2970,3486
2157,2157,469,152
2158,2158,2509,3842
2159,2159,883,2905
2160,2160,6284,3441
2161,2161,5610,2086
2162,2162,932,5424
2163,2163,2295,1118
2164,2164,2629,1111
2165,2165,3028,2120
2166,2166,1570,1628
2167,2167,5811,5348
2168,2168,6138,2124
2169,2169,5111,1522
2170,2170,2260,406
2171,2171,3779,548
2172,2172,4497,3829
2173,2173,1467,3776
2174,2174,222,6718
2175,2175,4238,3963
2176,2176,5212,5102
2177,2177,4059,4365
2178,2178,3525,4490
2179,2179,6136,3853
2180,2180,3977,4551
2181,2181,47,5489
2182,2182,5594,2479
2183,2183,2886,314
2184,2184,6444,5534
2185,2185,3305,2291
2186,2186,4746,5303
2187,2187,2283,2966
2188,2188,1013,252
2189,2189,2899,3728
2190,2190,6580,4760
2191,2191,4029,2602
2192,2192,2459,6563
2193,2193,2968,767
2194,2194,6670,6586
2195,2195,3257,570
2196,2196,1376,5877
2197,2197,2080,3998
2198,2198,4846,2022
2199,2199,6221,2726
2200,2200,5302,4597
2201,2201,5557,6010
2202,2202,5981,6453
2203,2203,6603,64
2204,2204,2336,5889
2205,2205,1104,5388
2206,2206,280,3445
2207,2207,4932,1121
2208,2208,4399,6598
2209,2209,3584,1920
2210,2210,4420,3763
2211,2211,5682,2008
2212,2212,58,2236
2213,2213,5656,5230
2214,2214,5531,2297
2215,2215,4147,6688
2216,2216,5484,569
2217,2217,5528,3416
2218,2218,2046,3350
2219,2219,3455,6474
2220,2220,752,5960
2221,2221,297,180
2222,2222,2816,4977
2223,2223,6490,5650
2224,2224,3291,589
2225,2225,1090,2121
2226,2226,2119,5528
2227,2227,2649,893
2228,2228,1136,5378
2229,2229,5924,1629
2230,2230,684,135
2231,2231,4579,5762
2232,2232,2547,6242
2233,2233,3489,5295
2234,2234,1285,4634
2235,2235,6133,3674
2236,2236,526,4919
2237,2237,6185,3278
2238,2238,697,4031
2239,2239,5881,2790
2240,2240,2183,1886
2241,2241,2791,3068
2242,2242,4683,3760
2243,2243,2794,4320
2244,2244,4971,5752
2245,2245,2086,404
2246,2246,5308,4637
2247,2247,4851,4061
2248,2248,6614,805
2249,2249,749,1093
2250,2250,2634,2393
2251,2251,1938,2809
2252,2252,2971,660
2253,2253,4241,1574
2254,2254,2572,5085
2255,2255,6270,3122
2256,2256,5264,2611
2257,2257,2936,1964
2258,2258,2061,6006
2259,2259,4545,1478
2260,2260,202,5305
2261,2261,2333,1606
2262,2262,5511,1315
2263,2263,3488,2914
2264,2264,4439,4142
2265,2265,4684,2735
2266,2266,3278,5979
2267,2267,654,1419
2268,2268,4345,2207
2269,2269,4032,71
2270,2270,3757,2871
2271,2271,4461,3780
2272,2272,4989,2744
2273,2273,3612,1538
2274,2274,6374,5366
2275,2275,700,16
2276,2276,4612,642
2277,2277,4124,2008
2278,2278,5768,5107
2279,2279,5629,2612
2280,2280,708,5049
2281,2281,4286,3600
2282,2282,5283,4391
2283,2283,3150,4018
2284,2284,2394,262
2285,2285,2225,1188
2286,2286,4945,6429
2287,2287,3450,2792
2288,2288,4259,153
2289,2289,2620,405
2290,2290,3180,1434
2291,2291,6409,1167
2292,2292,956,4017
2293,2293,3104,401
2294,2294,1885,6467
2295,2295,2575,64
2296,2296,5664,5168
2297,2297,1461,2113
2298,2298,4749,6063
2299,2299,6264,3111
2300,2300,6301,2682
2301,2301,2165,5528
2302,2302,5156,3432
2303,2303,1682,4438
2304,2304,3342,2818
2305,2305,659,3777
2306,2306,5241,3970
2307,2307,2309,1753
2308,2308,4750,1497
2309,2309,2552,2379
2310,2310,2011,386
2311,2311,3232,4867
2312,2312,5784,4089
2313,2313,704,1136
2314,2314,4379,5806
2315,2315,360,5786
2316,2316,3750,3999
2317,2317,6711,2929
2318,2318,4005,434
2319,2319,3431,3948
2320,2320,2864,5561
2321,2321,4666,1240
2322,2322,6483,6020
2323,2323,5406,5793
2324,2324,4634,1318
2325,2325,3976,1290
2326,2326,2202,4058
2327,2327,6059,5511
2328,2328,1807,4599
2329,2329,2646,63
2330,2330,589,3712
2331,2331,6681,6454
2332,2332,695,3484
2333,2333,6370,3567
2334,2334,4643,2143
2335,2335,6708,2954
2336,2336,4921,814
2337,2337,425,6617
2338,2338,3114,5433
2339,2339,5123,2147
2340,2340,6586,4005
2341,2341,5140,789
2342,2342,3548,151
2343,2343,5817,1453
2344,2344,2897,1995
2345,2345,4223,4629
2346,2346,4326,2918
2347,2347,3989,3470
2348,2348,4551,1389
2349,2349,6039,481
2350,2350,2615,4273
2351,2351,6041,3510
2352,2352,3259,3463
2353,2353,755,4453
2354,2354,4160,5090
2355,2355,662,435
2356,2356,1032,5452
2357,2357,6000,2115
2358,2358,3814,2526
2359,2359,6249,5994
2360,2360,2860,3088
2361,2361,2917,5395
2362,2362,366,5458
2363,2363,4811,5345
2364,2364,1698,2221
2365,2365,2208,317
2366,2366,5105,6495
2367,2367,4474,1138
2368,2368,121,1906
2369,2369,3142,5597
2370,2370,1041,6726
2371,2371,4119,1184
2372,2372,5617,6666
2373,2373,2858,6463
2374,2374,1891,5647
2375,2375,1681,1192
2376,2376,2814,5044
2377,2377,6080,3914
2378,2378,3527,1413
2379,2379,4768,3426
2380,2380,2891,6166
2381,2381,5296,4138
2382,2382,2368,711
2383,2383,1870,4718
2384,2384,5801,525
2385,2385,6423,6277
2386,2386,6647,5687
2387,2387,5609,1813
2388,2388,1665,2901
2389,2389,3620,5289
2390,2390,4153,1694
2391,2391,6739,151
2392,2392,4735,2959
2393,2393,3552,6492
2394,2394,1168,2113
2395,2395,4811,4823
2396,2396,5888,3669
2397,2397,4134,3288
2398,2398,5301,1926
