,anchor,positive,negative
1397,69,214,3400
1398,69,739,6078
1399,69,3186,4362
1400,70,3209,3744
1401,70,3298,434
1402,70,936,2187
1403,70,4110,5279
1404,70,6288,6724
1405,70,3878,5305
1406,70,5997,5174
1407,70,3418,5299
1408,70,5631,2580
1409,70,4774,3582
1410,70,5907,2116
1411,70,3904,2319
1412,70,1646,3795
1413,70,1439,924
1414,70,6092,6338
1415,70,6689,1883
1416,70,1407,921
1417,70,4254,3197
1418,70,4557,5812
1419,70,1973,5777
1420,71,1147,5367
1421,71,4831,2735
1422,71,5010,6203
1423,71,2959,3994
1424,71,1794,5469
1425,71,6531,4540
1426,71,5271,6404
1427,71,4950,4322
1428,71,717,1919
1429,71,5510,5222
1430,71,3455,1578
1431,71,2194,3864
1432,71,1438,5669
1433,71,3765,4853
1434,71,5815,4483
1435,71,3194,4116
1436,71,1575,2615
1437,71,1628,1632
1438,71,4903,475
1439,71,6368,5039
1440,72,3661,3808
1441,72,1136,4134
1442,72,2981,4797
1443,72,6414,3393
1444,72,2488,6469
1445,72,4676,1701
1446,72,5690,4159
1447,72,4155,4462
1448,72,301,1493
1449,72,6492,1672
1450,72,5711,6735
1451,72,5442,1067
1452,72,4378,6333
1453,72,1621,3677
1454,72,5565,156
1455,72,1204,3772
1456,72,2237,572
1457,72,1209,5637
1458,72,2100,6518
1459,72,5830,4852
1460,73,1716,142
1461,73,4622,3692
1462,73,4644,5020
1463,73,707,5715
1464,73,2468,3596
1465,73,5556,4685
1466,73,5397,2200
1467,73,2063,4880
1468,73,4115,1279
1469,73,3368,2588
1470,73,1746,2789
1471,73,6706,6472
1472,73,210,2954
1473,73,2861,3383
1474,73,2694,1642
1475,73,856,1012
1476,73,1188,3319
1477,73,1540,1543
1478,73,401,2688
1479,73,2658,1151
1480,74,4566,1545
1481,74,1216,391
1482,74,5183,5957
1483,74,692,5953
1484,74,4833,1188
1485,74,1977,4299
1486,74,5885,6141
1487,74,1356,2875
1488,74,4022,1376
1489,74,2855,4197
1490,74,2367,6376
1491,74,2638,5013
1492,74,5143,3866
1493,74,5472,958
1494,74,4056,1725
1495,74,6687,1617
1496,74,1046,4516
1497,74,4543,5979
1498,74,3692,193
1499,74,534,6294
1500,75,1447,678
1501,75,3061,2510
1502,75,3021,4425
1503,75,1793,3555
1504,75,6629,623
1505,75,6379,3175
1506,75,3063,1420
1507,75,5576,4940
1508,75,3349,2222
1509,75,3534,1401
1510,75,2272,6319
1511,75,4205,937
1512,75,5624,1498
1513,75,2216,841
1514,75,5848,2131
1515,75,4965,4119
1516,75,535,3165
1517,75,4806,5447
1518,75,2400,3326
1519,75,4069,5244
1520,76,2142,5883
1521,76,3058,3177
1522,76,422,5683
1523,76,5551,4513
1524,76,5894,964
1525,76,868,6403
1526,76,5683,3173
1527,76,735,2701
1528,76,6503,2001
1529,76,3512,4944
1530,76,6702,5764
1531,76,3427,376
1532,76,5758,6140
1533,76,838,1061
1534,76,3078,965
1535,76,2994,29
1536,76,5053,4392
1537,76,2086,4727
1538,76,6703,3037
1539,76,3685,5603
1540,77,4889,996
1541,77,3745,5595
1542,77,4219,2428
1543,77,1717,4576
1544,77,2895,5272
1545,77,34,4841
1546,77,1386,4510
1547,77,4957,4407
1548,77,6318,5287
1549,77,1974,1851
1550,77,1429,4836
1551,77,5383,5840
1552,77,956,2235
1553,77,6631,535
1554,77,1631,6631
1555,77,2491,4944
1556,77,3226,1387
1557,77,2403,3470
1558,77,6515,1301
1559,77,6395,3377
1560,78,1038,2405
1561,78,1697,1715
1562,78,1557,1085
1563,78,6275,921
1564,78,767,338
1565,78,2336,4534
1566,78,5897,2961
1567,78,3426,6179
1568,78,4713,2907
1569,78,5300,3296
1570,78,5466,2968
1571,78,6011,2946
1572,78,4855,3774
1573,78,5706,188
1574,78,6437,3849
1575,78,99,4907
1576,78,4514,1259
1577,78,1955,3717
1578,78,3443,6485
1579,78,5420,4413
1580,79,849,5983
1581,79,4780,3773
1582,79,2106,5208
1583,79,320,5999
1584,79,2237,2403
1585,79,6229,149
1586,79,3002,5221
1587,79,5941,2910
1588,79,2140,5921
1589,79,4989,2978
1590,79,820,6640
1591,79,2371,1230
1592,79,980,1784
1593,79,6604,2262
1594,79,2241,6251
1595,79,4151,6355
1596,79,1052,565
1597,79,2622,1098
1598,79,1887,2419
1599,79,739,5558
1600,80,1796,739
1601,80,5577,274
1602,80,877,6275
1603,80,4431,3875
1604,80,1731,1583
1605,80,2761,4441
1606,80,1151,2683
1607,80,1517,3930
1608,80,3299,193
1609,80,2473,5726
1610,80,1548,5261
1611,80,4443,2517
1612,80,14,521
1613,80,3809,505
1614,80,4473,6334
1615,80,3957,2650
1616,80,5602,744
1617,80,4697,5593
1618,80,281,2909
1619,80,6739,3842
1620,81,5620,5020
1621,81,6589,5752
1622,81,6280,4795
1623,81,1891,5340
1624,81,5500,5041
1625,81,3282,1823
1626,81,2442,3046
1627,81,3077,163
1628,81,6110,5566
1629,81,5553,5928
1630,81,5320,2210
1631,81,5599,5893
1632,81,521,655
1633,81,945,110
1634,81,6260,131
1635,81,2511,277
1636,81,511,1508
1637,81,1844,4031
1638,81,6066,4585
1639,81,5776,173
1640,82,6225,5429
1641,82,187,3296
1642,82,2259,4377
1643,82,714,5109
1644,82,2415,6373
1645,82,6336,3856
1646,82,276,261
1647,82,536,5402
1648,82,6573,3998
1649,82,6089,2410
1650,82,5986,4488
1651,82,4911,3932
1652,82,4354,2982
1653,82,1493,4898
1654,82,1979,4094
1655,82,44,3601
1656,82,6737,4284
1657,82,3295,4098
1658,82,4030,3321
1659,82,2993,5580
1660,83,4667,5325
1661,83,2524,1922
1662,83,3586,4839
1663,83,261,1880
1664,83,6372,906
1665,83,5840,477
1666,83,768,6160
1667,83,3142,5539
1668,83,1832,4947
1669,83,249,1197
1670,83,3952,5485
1671,83,2015,6028
1672,83,2962,3416
1673,83,6283,4497
1674,83,2351,5025
1675,83,858,2928
1676,83,4949,6256
1677,83,3142,3167
1678,83,1691,2364
1679,83,6621,2644
1680,84,4223,5591
1681,84,5856,4249
1682,84,4583,4604
1683,84,6592,5943
1684,84,5044,4119
1685,84,2791,2129
1686,84,1600,5642
1687,84,3814,3134
1688,84,3965,5903
1689,84,2847,5808
1690,84,5258,3843
1691,84,1270,5379
1692,84,1979,1308
1693,84,1943,774
1694,84,4347,951
1695,84,4567,5433
1696,84,1165,798
1697,84,3603,2152
1698,84,1373,3177
1699,84,2944,2796
1700,85,2593,261
1701,85,6595,4833
1702,85,1328,2955
1703,85,5105,3671
1704,85,3468,5623
1705,85,579,5294
1706,85,3263,5308
1707,85,5766,2905
1708,85,2458,2444
1709,85,5164,5888
1710,85,4386,582
1711,85,2639,639
1712,85,6668,3165
1713,85,3663,2880
1714,85,4750,1087
1715,85,5323,5602
1716,85,5651,704
1717,85,2490,3420
1718,85,5723,3580
1719,85,6671,3378
1720,86,4625,1526
1721,86,1971,6665
1722,86,5026,1951
1723,86,4672,1121
1724,86,3264,4953
1725,86,3335,5103
1726,86,512,3544
1727,86,1417,5197
1728,86,1835,2818
1729,86,5724,5877
1730,86,5201,4001
1731,86,6705,3332
1732,86,4945,2764
1733,86,3619,4973
1734,86,2459,2149
1735,86,32,2860
1736,86,2347,1811
1737,86,3463,3370
1738,86,4594,6150
1739,86,997,3973
1740,87,2660,6231
1741,87,5543,1999
1742,87,5025,3893
1743,87,1211,2259
1744,87,2839,188
1745,87,5232,1243
1746,87,2583,3705
1747,87,3903,1385
1748,87,6158,1107
1749,87,3732,5346
1750,87,3168,2580
1751,87,4711,3395
1752,87,2417,4923
1753,87,193,1637
1754,87,4674,3346
1755,87,1577,3821
1756,87,5567,5128
1757,87,3886,816
1758,87,476,5035
1759,87,6628,5999
1760,88,1126,5441
1761,88,1278,5474
1762,88,4429,1899
1763,88,4552,4661
1764,88,3903,5685
1765,88,5499,538
1766,88,2198,2969
1767,88,1299,6586
1768,88,5844,2864
1769,88,4912,5266
1770,88,2026,63
1771,88,3344,4318
1772,88,5651,6375
1773,88,1789,5531
1774,88,1411,832
1775,88,6222,1257
1776,88,6561,5672
1777,88,410,676
1778,88,2148,2601
1779,88,5643,6499
1780,89,977,2664
1781,89,101,5307
1782,89,38,5567
1783,89,3879,6355
1784,89,3504,4954
1785,89,5391,324
1786,89,3761,4286
1787,89,6603,1834
1788,89,1335,3250
1789,89,3818,6135
1790,89,5584,5191
1791,89,1233,6451
1792,89,5144,532
1793,89,6070,4335
1794,89,5203,1275
1795,89,5161,723
1796,89,2988,4108
1797,89,3688,3121
1798,89,2461,4906
1799,89,1650,6601
1800,90,5224,4301
1801,90,2692,1736
1802,90,5442,3683
1803,90,2948,1691
1804,90,2113,2917
1805,90,239,932
1806,90,3142,856
1807,90,5741,5798
1808,90,813,4942
1809,90,5764,4989
1810,90,2273,2395
1811,90,5503,2329
1812,90,3697,1014
1813,90,4658,1590
1814,90,837,1306
1815,90,841,4631
1816,90,5699,4972
1817,90,6165,4051
1818,90,49,100
1819,90,2906,1596
1820,91,4370,5238
1821,91,6200,5642
1822,91,519,3617
1823,91,4765,1415
1824,91,1431,2586
1825,91,457,27
1826,91,4628,2967
1827,91,5917,839
1828,91,5247,3536
1829,91,1201,5722
1830,91,5278,5430
1831,91,518,2918
1832,91,1120,1093
1833,91,2892,5036
1834,91,998,5160
1835,91,6577,5253
1836,91,6388,4098
1837,91,3371,6384
1838,91,1637,1592
1839,91,4812,5994
1840,92,3543,4210
1841,92,4153,5053
1842,92,446,1102
1843,92,5707,4817
1844,92,3529,4570
1845,92,3545,1541
1846,92,4480,335
1847,92,1986,1632
1848,92,721,3015
1849,92,2229,335
1850,92,6018,5794
1851,92,1994,927
1852,92,2466,6701
1853,92,757,2363
1854,92,1685,4339
1855,92,1216,1552
1856,92,1732,1432
1857,92,3142,6003
1858,92,6048,1416
1859,92,754,1609
1860,93,630,406
1861,93,3675,3260
1862,93,1240,5740
1863,93,3030,1385
1864,93,107,134
1865,93,4740,6304
1866,93,4741,200
1867,93,5797,4922
1868,93,1344,856
1869,93,5445,1908
1870,93,1877,6166
1871,93,2235,3247
1872,93,4540,3621
1873,93,1530,1869
1874,93,2053,6088
1875,93,2387,582
1876,93,5632,2653
1877,93,2015,6399
1878,93,3293,4382
1879,93,2565,5895
1880,94,3876,218
1881,94,5868,1930
1882,94,4200,70
1883,94,6375,724
1884,94,672,1769
1885,94,658,5277
1886,94,3451,3893
1887,94,6669,2526
1888,94,3589,75
1889,94,4958,497
1890,94,1475,1291
1891,94,2554,3841
1892,94,925,3923
1893,94,2830,2023
1894,94,5694,3739
1895,94,5323,6306
1896,94,4781,4151
1897,94,5169,1005
1898,94,5728,1472
1899,94,1531,4239
1900,95,5551,2936
1901,95,3204,5145
1902,95,2818,976
1903,95,3424,2256
1904,95,3494,3998
1905,95,325,6215
1906,95,3741,4356
1907,95,5863,6245
1908,95,2914,2526
1909,95,6685,4343
1910,95,3309,5134
1911,95,6089,2063
1912,95,64,5082
1913,95,301,3875
1914,95,6646,2679
1915,95,4836,5787
1916,95,4,5674
1917,95,3886,3057
1918,95,4042,2624
1919,95,2817,1989
1920,96,4675,4711
1921,96,6682,3634
1922,96,4243,910
1923,96,6111,6071
1924,96,4434,1409
1925,96,4223,4761
1926,96,5325,5639
1927,96,3570,678
1928,96,2521,4147
1929,96,964,5256
1930,96,75,5651
1931,96,4934,4036
1932,96,2506,4309
1933,96,1276,4174
1934,96,4133,2768
1935,96,3248,1889
1936,96,1591,5391
1937,96,4780,2301
1938,96,4928,3593
1939,96,2888,3555
1940,97,4328,4730
1941,97,4690,2309
1942,97,1483,5892
1943,97,2557,5206
1944,97,4561,3069
1945,97,1933,4702
1946,97,545,2433
1947,97,4454,6718
1948,97,6650,3015
1949,97,3448,5429
1950,97,3990,6433
1951,97,5827,5575
1952,97,6647,5359
1953,97,1345,6129
1954,97,5909,6611
1955,97,4184,2655
1956,97,4222,5238
1957,97,3381,3219
1958,97,3076,1787
1959,97,733,3231
1960,98,3717,3153
1961,98,6045,4985
1962,98,1495,5676
1963,98,5189,4360
1964,98,414,1822
1965,98,2215,719
1966,98,3789,3433
1967,98,2010,4841
1968,98,6244,5622
1969,98,1839,4674
1970,98,1805,4614
1971,98,574,6267
1972,98,2881,3727
1973,98,702,752
1974,98,5798,1815
1975,98,3171,6678
1976,98,2263,1146
1977,98,641,1064
1978,98,5891,4084
1979,98,5673,1832
1980,99,2904,1272
1981,99,4392,2588
1982,99,4434,1831
1983,99,5952,3819
1984,99,2549,2038
1985,99,6071,3144
1986,99,3087,1223
1987,99,4922,2505
1988,99,70,59
1989,99,2801,3521
1990,99,1540,1663
1991,99,5322,2375
1992,99,2633,222
1993,99,511,5758
1994,99,2048,1918
1995,99,1302,2337
1996,99,4021,2685
1997,99,1540,2451
1998,99,2013,3099
1999,99,1161,3498
2000,100,4593,5038
2001,100,983,3703
2002,100,5766,377
2003,100,2616,1290
2004,100,3537,3758
2005,100,6565,2307
2006,100,6660,3806
2007,100,4114,5554
2008,100,6377,3942
2009,100,5369,4744
2010,100,4015,874
2011,100,6271,955
2012,100,1389,4111
2013,100,4831,935
2014,100,3851,5871
2015,100,3026,5590
2016,100,206,4649
2017,100,399,2979
2018,100,469,3490
2019,100,2803,6035
2020,101,3405,1561
2021,101,3932,114
2022,101,867,5269
2023,101,3880,3983
2024,101,4891,6415
2025,101,6401,4084
2026,101,4336,2656
2027,101,2206,181
2028,101,655,2889
2029,101,460,780
2030,101,1020,1657
2031,101,5011,5627
2032,101,683,5256
2033,101,3426,3640
2034,101,4763,3633
2035,101,6223,5320
2036,101,4580,5694
2037,101,447,5220
2038,101,5520,2555
2039,101,3650,92
2040,102,4903,4229
2041,102,3160,6434
2042,102,3479,6567
2043,102,5476,3465
2044,102,4465,733
2045,102,4023,392
2046,102,789,993
2047,102,1253,3855
2048,102,5857,3006
2049,102,776,580
2050,102,3347,2152
2051,102,5100,6118
2052,102,3858,3354
2053,102,1342,1616
2054,102,5480,2508
2055,102,6198,3237
2056,102,5436,1317
2057,102,2374,6354
2058,102,5497,305
2059,102,4346,4972
2060,103,6358,5194
2061,103,332,6096
2062,103,5684,1772
2063,103,529,4464
2064,103,2263,824
2065,103,6507,5446
2066,103,164,3835
2067,103,5940,3280
2068,103,4002,3655
2069,103,1110,1836
2070,103,6010,1948
2071,103,81,3588
2072,103,3125,2809
2073,103,2145,3792
2074,103,5538,4777
2075,103,5387,6293
2076,103,5074,3824
2077,103,3818,3378
2078,103,4312,1785
2079,103,1115,2574
2080,104,518,787
2081,104,3288,2911
2082,104,121,1664
2083,104,1701,6430
2084,104,5854,1222
2085,104,6269,4212
2086,104,3471,1451
2087,104,1763,4736
2088,104,3400,4503
2089,104,3036,1662
2090,104,6593,5955
2091,104,6656,1043
2092,104,391,5902
2093,104,4557,3100
2094,104,2010,1671
2095,104,4266,957
2096,104,3053,1910
2097,104,560,4861
2098,104,2185,1565
2099,104,5464,3488
2100,105,6031,908
2101,105,3009,5588
2102,105,1724,5425
2103,105,628,6146
2104,105,3902,1495
2105,105,5266,5453
2106,105,607,2239
2107,105,1999,2098
2108,105,5039,5840
2109,105,2582,3743
2110,105,266,4362
2111,105,1066,3624
2112,105,293,1994
2113,105,5931,4854
2114,105,6377,2880
2115,105,1346,4910
2116,105,6081,5525
2117,105,1227,869
2118,105,64,1459
2119,105,309,1677
2120,106,3195,4295
2121,106,112,5271
2122,106,1817,4365
2123,106,3394,5671
2124,106,343,290
2125,106,4683,3229
2126,106,6212,5557
2127,106,4118,5725
2128,106,322,5800
2129,106,4645,2476
2130,106,2033,2236
2131,106,5468,676
2132,106,1724,2781
2133,106,2401,3490
2134,106,4074,3894
2135,106,1757,375
2136,106,1230,1316
2137,106,2465,4041
2138,106,5911,627
2139,106,1070,3189
2140,107,5740,3563
2141,107,4230,1217
2142,107,1638,391
2143,107,3186,5077
2144,107,4873,2939
2145,107,3485,1119
2146,107,1364,908
2147,107,122,2159
2148,107,2915,4961
2149,107,6652,4318
2150,107,4546,3868
2151,107,1462,2204
2152,107,2724,1453
2153,107,444,1161
2154,107,4279,1177
2155,107,4970,555
2156,107,1297,3286
2157,107,28,1002
2158,107,5755,785
2159,107,5976,2358
2160,108,4559,70
2161,108,5703,5643
2162,108,3803,3163
2163,108,3013,4678
2164,108,172,521
2165,108,3182,612
2166,108,911,2441
2167,108,6247,5051
2168,108,1686,1544
2169,108,4034,988
2170,108,3043,2390
2171,108,193,5318
2172,108,40,152
2173,108,2744,6646
2174,108,1039,109
2175,108,3231,5035
2176,108,3250,2746
2177,108,1044,955
2178,108,3547,5811
2179,108,3001,1246
2180,109,3710,1121
2181,109,1562,4624
2182,109,6549,6140
2183,109,5795,4456
2184,109,3315,4316
2185,109,2865,3774
2186,109,5262,2575
2187,109,1074,2464
2188,109,6596,5916
2189,109,1109,4277
2190,109,6396,2445
2191,109,4223,3736
2192,109,3311,2306
2193,109,5559,892
2194,109,1978,952
2195,109,4559,4175
2196,109,4946,1212
2197,109,3607,3760
2198,109,1341,3836
2199,109,4879,1223
2200,110,1116,5145
2201,110,1736,4597
2202,110,1703,3192
2203,110,6112,4339
2204,110,5100,2279
2205,110,2817,4366
2206,110,2989,3009
2207,110,5539,1914
2208,110,4559,2874
2209,110,226,3117
2210,110,3229,2518
2211,110,4139,3270
2212,110,121,445
2213,110,1141,5989
2214,110,5882,1281
2215,110,4998,3609
2216,110,5437,1657
2217,110,6603,5837
2218,110,2444,2452
2219,110,1226,3058
2220,111,508,4340
2221,111,4162,4766
2222,111,1153,1039
2223,111,572,2626
2224,111,630,1596
2225,111,2924,3016
2226,111,3013,4363
2227,111,4618,189
2228,111,3172,2126
2229,111,6482,2927
2230,111,2411,1653
2231,111,2162,5267
2232,111,6663,772
2233,111,4491,2781
2234,111,1540,1405
2235,111,4374,2012
2236,111,6284,4593
2237,111,2546,2968
2238,111,4817,4366
2239,111,484,6366
2240,112,762,1369
2241,112,5526,4401
2242,112,2480,3324
2243,112,5034,6130
2244,112,3737,1253
2245,112,4123,3079
2246,112,2168,1996
2247,112,4929,6369
2248,112,1789,2416
2249,112,2264,6418
2250,112,2499,116
2251,112,938,332
2252,112,2658,1385
2253,112,2927,1588
2254,112,1881,5387
2255,112,659,6321
2256,112,4898,3985
2257,112,824,3244
2258,112,2864,1077
2259,112,4611,1389
2260,113,2896,1643
2261,113,2658,1430
2262,113,3498,5212
2263,113,211,5933
2264,113,5819,1401
2265,113,769,3427
2266,113,108,2162
2267,113,3527,880
2268,113,6048,342
2269,113,4293,3970
2270,113,879,5349
2271,113,6038,1274
2272,113,675,2347
2273,113,2518,6688
2274,113,1620,6117
2275,113,6216,372
2276,113,3215,946
2277,113,4595,4833
2278,113,3700,5710
2279,113,1594,1186
2280,114,769,3831
2281,114,6403,5221
2282,114,2137,6651
2283,114,2067,1905
2284,114,5762,157
2285,114,4002,5774
2286,114,3493,4899
2287,114,5554,2854
2288,114,4266,5908
2289,114,3288,18
2290,114,1174,5246
2291,114,5192,5767
2292,114,6676,5363
2293,114,3992,6565
2294,114,2526,994
2295,114,3667,5725
2296,114,4084,2399
2297,114,4318,6364
2298,114,1556,5570
2299,114,2068,6648
2300,115,5690,2725
2301,115,3543,5997
2302,115,212,1042
2303,115,1321,3615
2304,115,4161,2808
2305,115,706,3102
2306,115,3797,666
2307,115,366,2963
2308,115,1775,582
2309,115,6240,954
2310,115,883,3657
2311,115,3634,3717
2312,115,1998,5599
2313,115,1703,311
2314,115,3415,108
2315,115,2226,1409
2316,115,1902,5267
2317,115,4710,3702
2318,115,5014,290
2319,115,3190,5400
2320,116,6545,2444
2321,116,3033,4822
2322,116,1203,3023
2323,116,6485,2196
2324,116,6641,5025
2325,116,1386,1114
2326,116,3643,4410
2327,116,2527,5633
2328,116,878,4776
2329,116,4027,3284
2330,116,3706,6611
2331,116,40,1096
2332,116,4546,111
2333,116,112,876
2334,116,4403,5168
2335,116,4938,3383
2336,116,4691,4883
2337,116,2778,1543
2338,116,3384,5136
2339,116,5706,4610
2340,117,1378,4260
2341,117,885,395
2342,117,1825,2742
2343,117,1195,4675
2344,117,5308,5378
2345,117,586,6040
2346,117,6610,2119
2347,117,1391,2303
2348,117,5001,2203
2349,117,1132,3111
2350,117,2815,5548
2351,117,2927,6312
2352,117,6578,5528
2353,117,3675,2195
2354,117,5062,1671
2355,117,1433,1942
2356,117,6580,972
2357,117,2713,3962
2358,117,4135,4205
2359,117,4229,2354
2360,118,2230,588
2361,118,1692,3945
2362,118,1022,1535
2363,118,5485,215
2364,118,1280,223
2365,118,6637,3394
2366,118,3744,4222
2367,118,6717,4750
2368,118,1215,2644
2369,118,3874,4126
2370,118,6691,3318
2371,118,6497,1317
2372,118,5238,932
2373,118,4463,6517
2374,118,5534,1849
2375,118,3669,2104
2376,118,5353,456
2377,118,1293,3496
2378,118,3076,3948
2379,118,5192,2315
2380,119,294,2178
2381,119,1428,1670
2382,119,5464,4621
2383,119,5450,1900
2384,119,4869,3115
2385,119,1740,3725
2386,119,1308,4770
2387,119,1020,4841
2388,119,2006,3748
2389,119,3028,2300
2390,119,2040,5110
2391,119,5619,6504
2392,119,3233,1443
2393,119,2314,3637
2394,119,5614,5472
2395,119,2963,1301
2396,119,2359,4030
2397,119,2054,4770
2398,119,1986,1645
2399,119,4629,1620
2400,120,679,3165
2401,120,3366,4708
2402,120,507,1607
2403,120,5205,965
2404,120,5218,1485
2405,120,5609,1524
2406,120,3399,6093
2407,120,5327,6186
2408,120,690,644
2409,120,1721,6393
2410,120,6480,543
2411,120,2580,1323
2412,120,889,6206
2413,120,2611,4755
2414,120,1341,2260
2415,120,1462,1505
2416,120,2534,1153
2417,120,4944,2252
2418,120,5901,2528
2419,120,147,5654
2420,121,300,3575
2421,121,3495,3139
2422,121,3515,2795
2423,121,619,2373
2424,121,137,1577
2425,121,1441,4843
2426,121,2493,188
2427,121,418,5370
2428,121,4271,4382
2429,121,5735,2022
2430,121,5003,665
2431,121,2452,2774
2432,121,3227,1613
2433,121,1415,6280
2434,121,3148,1491
2435,121,4248,654
2436,121,5878,2128
2437,121,354,2886
2438,121,585,1855
2439,121,996,5019
2440,122,1190,158
2441,122,4854,2139
2442,122,5261,3128
2443,122,5862,5230
2444,122,4383,1682
2445,122,2418,5084
2446,122,777,3729
2447,122,4557,5185
2448,122,6415,6371
2449,122,218,2766
2450,122,427,2902
2451,122,5643,774
2452,122,23,5328
2453,122,5389,4892
2454,122,2975,4598
2455,122,3909,6017
2456,122,3253,769
2457,122,2099,2608
2458,122,2776,6639
2459,122,4866,2094
2460,123,6693,5045
2461,123,278,5409
2462,123,9,956
2463,123,2321,6132
2464,123,3889,3537
2465,123,6582,6114
2466,123,5546,5803
2467,123,1335,1560
2468,123,1354,3276
2469,123,303,3191
2470,123,3829,6660
2471,123,1688,823
2472,123,556,1210
2473,123,5736,5764
2474,123,2477,6455
2475,123,5261,4518
2476,123,5361,1617
2477,123,5165,1990
2478,123,1732,4490
2479,123,3196,2466
2480,124,334,2884
2481,124,1239,4372
2482,124,3878,4507
2483,124,2331,1722
2484,124,4954,2790
2485,124,1806,5041
2486,124,466,414
2487,124,441,423
2488,124,3432,6020
2489,124,3072,2967
2490,124,1422,2716
2491,124,4169,3477
2492,124,2649,1332
2493,124,3595,2309
2494,124,5104,2659
2495,124,2860,2427
2496,124,3588,4647
2497,124,279,5626
2498,124,3722,4572
2499,124,1878,920
2500,125,131,4142
2501,125,3316,2569
2502,125,5985,6195
2503,125,4591,172
2504,125,4411,2775
2505,125,963,3469
2506,125,4499,928
2507,125,111,1647
2508,125,6450,5555
2509,125,3108,2516
2510,125,5522,3282
2511,125,279,5645
2512,125,824,952
2513,125,5546,4202
2514,125,6097,2393
2515,125,6565,6715
2516,125,1297,4927
2517,125,816,3289
2518,125,5538,5883
2519,125,3658,4385
2520,126,122,5320
2521,126,6124,4510
2522,126,964,2151
2523,126,6394,1318
2524,126,5243,1207
2525,126,5868,597
2526,126,6740,3571
2527,126,4485,4859
2528,126,804,4402
2529,126,2777,6654
2530,126,5839,3638
2531,126,12,6395
2532,126,6139,2437
2533,126,1874,3445
2534,126,3822,3929
2535,126,2187,1823
2536,126,4580,6545
2537,126,402,3252
2538,126,1836,3483
2539,126,5612,5736
2540,127,6558,4204
2541,127,4458,5034
2542,127,1165,4840
2543,127,5250,3368
2544,127,4076,2388
2545,127,2099,6360
2546,127,2771,2593
2547,127,3882,3558
2548,127,5443,6168
2549,127,4479,4863
2550,127,6582,2362
2551,127,1624,6410
2552,127,4034,3783
2553,127,5635,3544
2554,127,212,3386
2555,127,4780,73
2556,127,876,3760
2557,127,506,6391
2558,127,762,18
2559,127,4387,1470
2560,128,5493,2756
2561,128,2727,3592
2562,128,757,1714
2563,128,192,4227
2564,128,1375,3425
2565,128,2801,873
2566,128,1979,4674
2567,128,5543,533
2568,128,5723,3023
2569,128,5543,5954
2570,128,1833,4650
2571,128,6579,6548
2572,128,3684,6153
2573,128,2359,4025
2574,128,1611,6111
2575,128,2803,4537
2576,128,1820,2457
2577,128,3849,26
2578,128,13,577
2579,128,6609,4303
2580,129,2641,1355
2581,129,5882,2828
2582,129,1068,784
2583,129,2126,4701
2584,129,6088,4754
